Gene	Normal1	Normal2	Normal3	Normal4	Normal5	Tumor1	Tumor2	Tumor3	Tumor4	Tumor5
B4GALT6	0.712333333333333	-0.062	0.193333333333333	0.460166666666667	0.098	-0.1635	-0.874333333333333	-1.521	-0.809833333333333	-2.11933333333333
DOLPP1	-0.632166666666667	-0.631833333333333	-0.646833333333333	-0.765833333333333	-0.619	-0.0138333333333333	-0.354333333333333	0.231666666666667	0.478166666666667	0.421333333333333
AP1M1	-0.46325	0.54675	-0.7265	-1.3255	-0.8385	-1.03025	-0.4355	-0.59675	-0.26525	-0.78925
C4orf8	0.400916666666667	0.0838333333333333	0.1945	0.678166666666667	0.451916666666667	0.535	-0.02825	-0.11825	-0.385416666666667	0.149833333333333
JHDM1D	0.33575	0.65025	-0.07575	0.034	0.1495	-0.619	0.1415	1.48525	0.2555	-1.18375
CD7	-0.52375	-0.65875	-0.59825	-0.57925	0.177	-0.95125	-0.191	-0.8585	0.37575	-0.946
EPRS	-0.886833333333333	-0.858333333333333	-0.806166666666667	-0.7165	-0.99	-0.703666666666667	-0.643166666666667	0.133166666666667	-0.559833333333333	-0.0166666666666667
B4GALT2	-1.00875	-0.36525	-0.920625	-1.34075	-1.24675	-0.175875	-0.403125	-0.631375	-1.103375	-0.245625
KIAA1147	0.452909090909091	0.614272727272727	0.661636363636364	0.987909090909091	1.17736363636364	-0.0421818181818182	0.852909090909091	0.885454545454545	1.14427272727273	1.22145454545455
CHAT	-0.16475	0.4635	0.0985	0.05275	0.0105	0.48775	0.244	0.53575	0.40475	0.402
HS6ST2	-0.90275	-0.959333333333333	-1.12366666666667	-0.682	-1.07275	-1.82616666666667	-1.56125	-1.119	1.13083333333333	-2.6405
RAB6B	-0.657894736842105	-0.273631578947368	-0.454789473684211	0.00389473684210528	-0.911157894736842	-1.14757894736842	-1.57426315789474	-1.81568421052632	-1.54836842105263	-0.189736842105263
PDPK1	0.0965	0.0513571428571429	0.093	0.251857142857143	0.206714285714286	0.103214285714286	0.694142857142857	0.303928571428571	0.430428571428571	1.01278571428571
KYNU	-2.2804	-1.3716	-1.0049	-1.7956	-1.3289	-2.4154	-2.7133	-1.9627	-2.3423	-3.1733
CPT1B	-0.4769	-0.1473	-1.1849	-0.8284	0.3299	-0.5067	-0.2927	-0.8476	-0.3134	-0.6385
MS4A5	0.023	0.094	0.249	0.101	0.2465	-0.00750000000000001	0.36	0.98	0.5715	0.4125
PDILT	-1.786	-2.049	-2.36	-2.233	-2.5515	-0.7685	-3.17	-3.7625	-2.886	-2.546
PCDHB4	3.4665	2.2835	2.775	2.3345	2.342	0.8015	-0.0295	1.743	1.342	0.1205
STK32A	-1.3175	-1.84	-1.007	-2.3755	-2.5105	-4.059	-3.152	-2.53	-2.7605	-2.7985
CYBASC3	-0.02375	0.626	-0.322125	-0.997125	-0.3905	0.1715	-0.56575	-0.095875	0.496125	-0.110875
ZNF792	0.68875	0.3175	-0.628	0.82075	0.6415	1.64675	0.8605	0.8765	0.9725	0.891
STX11	3.164	3.99575	2.92625	1.2495	2.39925	1.14525	1.03925	1.20975	1.92525	0.9325
TBXAS1	1.321	2.48775	1.71225	0.538	1.26825	1.2065	2.081125	1.554125	3.349125	1.740125
C14orf159	0.866	1.01733333333333	0.652333333333333	0.854333333333333	0.534333333333333	1.00466666666667	0.860666666666667	0.822666666666667	0.246166666666667	1.24983333333333
HSF4	-1.187	-0.911	-1.9385	-1.515	-0.7175	-1.043	-0.7895	-1.3075	-2.063	-1.466
INTS10	-0.08525	0.2475	-0.2015	-0.12425	-0.075	-1.6575	-1.5885	0.13	-1.4445	0.242
USP25	0.824333333333333	0.6085	0.533166666666667	0.602	0.671333333333333	-0.868666666666667	-0.0408333333333333	0.0163333333333333	-0.0511666666666667	0.5055
ZNF124	0.2955	-0.2215	1.028	1.4815	0.7995	-1.022	-0.559	1.1165	-1.296	0.0785
NICN1	0.07325	-0.04325	0.042	-0.02625	-0.148	0.372	1.51225	0.19975	-0.1735	1.11125
PCYOX1	0.7995	1.29675	0.3895	0.143125	0.423125	-0.414125	0.657625	-0.291875	0.5975	-0.105
SPRED1	0.46125	0.569	0.7345	0.588	0.1145	-0.35825	-0.99325	-0.42375	-0.726	0.83025
PLEKHA7	1.273375	0.975875	0.976	0.861125	1.202375	-0.046	1.30975	0.762875	1.163375	0.462875
SLPI	0.545	-0.759	1.8603	2.0547	1.1902	-2.934	-2.5518	-1.8627	-1.3441	-0.6585
DMRTA1	0.97675	0.98975	-0.145	0.30825	1.563	-2.07425	-2.6	-0.349	-2.73175	-2.19575
RAD51C	-1.7345	-2.233	-1.63825	-1.793	-1.4415	-0.50525	-0.80225	-1.134	-0.6345	-2.1825
GPR45	-0.0045	0.224	-0.022	-0.5235	0.154	0.0355	0.1255	-0.442	0.025	-0.0405
REV1	0.3696	-0.238	0.4348	0.2165	0.1813	-0.5385	-0.8321	-0.409	-0.57	-0.5006
SPEN	0.246833333333333	-0.0224444444444444	0.134777777777778	0.597222222222222	0.214277777777778	-0.0825	-0.127611111111111	-0.686444444444444	-0.579111111111111	-0.0308333333333333
PRPS1	-2.21475	-1.57375	-2.505	-2.64225	-2.60275	-1.4285	-1.3825	-1.10225	-1.7255	-1.60425
GNA15	-0.9395	0.174166666666667	-0.286333333333333	-1.1125	-0.704	-1.536	-1.8735	-1.14383333333333	0.272166666666667	-0.3375
CNTNAP4	-1.19783333333333	-1.3335	-1.11433333333333	-1.53683333333333	-1.57733333333333	-1.05783333333333	-1.75016666666667	-2.1862	-1.85383333333333	-1.8375
NIP30	-0.389625	-0.208875	-0.336125	-0.4815	-0.204625	-0.2235	-0.45125	-0.12375	-0.43075	-0.936125
TTC32	0.559	-1.1675	-0.606	-0.4575	-0.1675	-1.2855	-1.985	-1.1635	-0.19725	-0.766
ZNF217	0.407333333333333	-0.552666666666667	0.585333333333333	0.424166666666667	0.158666666666667	1.17816666666667	-0.277666666666667	0.616666666666667	0.241	-0.941666666666667
GJA7	-1.25325	-0.995125	-1.4675	-1.718375	-1.839875	-1.262625	-1.504375	-2.1645	-2.535625	-1.99975
FRAT2	-0.50075	0.04	-0.601	0.46525	0.4585	0.506	0.941	0.714	1.012	0.476
KIAA1303	-0.68175	-0.30175	-0.35325	-1.09725	-0.185	0.12975	-0.40075	-0.64175	0.117	-0.789
MCHR1	-0.297666666666667	-0.519166666666667	0.3175	0.125666666666667	0.00683333333333333	0.411166666666667	-0.253333333333333	-0.591833333333333	2.204	0.505
ACCN2	-0.5065	-0.4975	-0.73925	-0.48325	-1.1005	-2.7145	-0.89325	-2.36175	-1.8025	-1.24675
OPRS1	-0.6754	-0.416	-0.7304	-0.6867	-0.7424	-0.0527	0.4054	0.0633	-0.0531	-0.0726
KCNG2	-0.143	-0.6265	0.242	-0.1395	-0.221	1.5005	0.4955	1.3775	0.7845	0.6335
HIRIP3	-0.661666666666667	-0.557833333333333	-0.781166666666667	-0.600666666666667	-0.5805	-0.397	0.4615	-0.359166666666667	0.0671666666666667	0.397
ZNF101	-0.07175	-1.12425	-0.64725	-0.95325	-0.653	-0.964	-0.74125	0.18025	-0.11725	-1.27775
MPHOSPH8	0.5346	1.1061	0.6726	1.0651	0.5587	0.9313	1.4414	-0.2752	-0.0212	0.7215
GALM	-0.797166666666667	0.664166666666667	-0.897	-0.990833333333333	0.0653333333333333	-0.534833333333333	0.104	-0.464833333333333	1.11016666666667	0.739
THEM2	-0.6225	-0.4215	-1.35	-1.235	-1.214	-0.632	-0.4905	0.2685	-0.4905	-0.287
WDFY4	2.7655	4.71725	3.22075	2.77275	3.80525	2.895	3.63325	4.89525	4.15525	3.327
MTIF3	0.92675	0.81775	0.52975	0.655	0.894	0.47625	0.751	0.732	0.2825	0.773
OPRL1	0.003	0.8025	0.415	-0.2955	-0.26325	0.498	0.75225	0.715	0.68725	1.021
CTH	-1.375	-1.332	-1.9345	-1.51775	-1.542	-1.64925	-2.53775	-1.36925	-1.6695	-0.658
ATF5	-0.362	-0.1635	-0.337	-0.028	-0.0685	1.5635	-0.132	-0.398	-0.613	-0.445
LOC643905	0.106	0.4135	0.103	0.1775	-0.04625	0.3	0.36325	0.50575	0.50925	0.4625
TULP4	0.7112	0.5916	0.7114	1.0319	0.7092	2.1389	1.4194	1.7047	1.0344	1.4426
PAPPA2	0.433166666666667	0.472666666666667	0.332666666666667	-0.435666666666667	0.153833333333333	-0.0246666666666667	0.292833333333333	0.0678	-0.255333333333333	-0.101
SLC4A2	-1.22983333333333	-0.868	-1.079	-1.33483333333333	-1.06033333333333	-0.148666666666667	-0.221166666666667	-0.410166666666667	-0.587333333333333	-0.434666666666667
CYB5D2	1.19958333333333	1.292	1.08033333333333	0.584666666666667	1.23566666666667	0.695666666666667	2.30833333333333	1.56666666666667	1.37825	1.54708333333333
KIAA1754L	-0.306	-0.826	0.051	0.452	-0.219	-1.746	-1.879	-2.1605	-1.4855	-1.602
PFKFB3	0.611	2.458125	-0.4773125	-0.5074375	-0.0601250000000001	-0.200375	0.0100625	-0.397625	-0.984875	1.6251875
PKNOX1	0.1233	0.0487	0.4351	0.5999	0.1462	0.3048	0.6519	0.5275	0.0604	0.6702
FLJ20581	2.596	4.2555	1.75	1.04516666666667	2.1515	-0.0891666666666667	0.267166666666667	1.315	0.428333333333333	0.3455
SFRP4	6.56133333333333	6.627	6.528	2.92083333333333	5.16733333333333	4.65983333333333	6.37083333333333	3.817	4.64583333333333	4.31016666666667
AGTR1	4.85633333333333	5.63866666666667	3.96266666666667	3.0065	4.4115	6.8445	7.754	2.06	-0.355166666666667	0.233
HAR1A	-0.2775	-0.575	-0.614	-0.73525	-1.187	-1.79875	-1.11725	-1.14275	-1.113	-0.5265
LOC642864	0.48875	0.06275	0.053	0.2835	0.632	-0.34975	-0.1075	0.49675	-0.63975	1.03775
FLJ44894	0.6765	0.15325	0.4815	0.828	1.23775	-0.285	0.10575	0.15925	-0.33625	-0.33775
HAPLN2	-0.33775	-0.214	-0.48625	-0.684	-0.5675	0.246	-0.2645	-0.331	0.12675	-0.05675
ABCB5	1.9755	0.994	1.571	-0.009	0.7465	-0.014	-0.4295	0.9935	0.4945	0.8155
USP2	0.313333333333333	0.2125	1.15566666666667	0.4045	-0.116833333333333	-0.941666666666667	-0.8455	-0.265166666666667	-0.9985	-1.63166666666667
MAN2A1	0.239	0.363	0.660166666666667	-0.029	-0.0993333333333333	-1.01	0.781166666666667	-0.5205	-0.252166666666667	-0.829166666666667
HRASLS5	2.33466666666667	3.52466666666667	2.0995	2.28116666666667	2.7225	1.97066666666667	1.55266666666667	0.200166666666667	0.2095	2.22683333333333
SPECC1	-0.65	-0.447625	-0.937625	-1.618	-1.1505	-1.394875	-1.09325	1.12575	-1.917	-1.1395
ABCG4	0.25525	-0.40575	-0.1105	-0.292	-0.0705	-0.637	-0.688	-0.419	-0.85	-0.445
CBX8	-1.31575	-1.235	-1.37325	-0.68575	-0.897	-0.45875	-0.43825	0.6415	0.1485	-0.3175
RND3	1.47616666666667	0.069	1.5625	1.51616666666667	1.64966666666667	-1.9315	-2.96466666666667	-1.40933333333333	-0.7485	-1.86116666666667
RFESD	-1.97425	-2.22425	-2.3385	-2.06925	-2.14925	-2.70175	-4.0905	-1.14075	-1.4235	-4.36025
COQ3	-0.38425	0.00175000000000003	-0.60775	-0.70375	-0.464	-0.1665	-0.87425	-0.2845	-0.16725	-0.3825
KLC3	0.1335	-0.189	0.20675	0.3725	0.50225	-0.69875	0.03775	0.294	0.2285	0.313
FOXN4	-2.45375	-3.19925	-2.51025	-2.25025	-2.78225	-2.87	-1.81075	-2.28275	3.1425	-1.12875
IL1RAP	-0.355833333333333	-0.796833333333333	0.02875	0.219333333333333	-0.586166666666667	-1.01608333333333	-1.17066666666667	-1.12375	-2.0475	-1.35233333333333
NDOR1	-0.305166666666667	0.427333333333333	0.0481666666666667	-0.3305	-0.307	0.693666666666667	0.271666666666667	0.24	0.535333333333333	1.0885
TJP1	1.105	1.0755	1.132	1.092	1.00975	0.370625	0.152375	0.2975	-0.330125	0.1055
C1orf128	0.702833333333333	1.16416666666667	0.597166666666667	0.6655	0.56	-0.140833333333333	-0.1225	-0.182833333333333	-0.225	-0.198833333333333
SELI	-0.708	-1.466	-0.433166666666667	-0.458833333333333	-0.630666666666667	0.330666666666667	0.292333333333333	0.277166666666667	1.43983333333333	0.109
PTPRT	2.459	1.52475	2.90633333333333	3.554	2.77133333333333	2.3835	4.14	4.34883333333333	3.79125	5.19208333333333
RALGDS	0.22575	0.2465	0.48725	-0.33275	0.332	0.76025	0.25775	0.77075	0.64225	1.2615
GPR44	0.0386666666666667	-0.249833333333333	-0.558166666666667	0.0396666666666667	0.153166666666667	-1.44116666666667	-0.9205	-0.773333333333333	-0.669833333333333	-0.931833333333333
C7orf27	-0.5257	-0.3735	-0.6468	-0.7605	-0.4931	0.4393	0.5881	0.6307	-0.128	0.4397
ZKSCAN4	0.0075	0.2875	-0.839	0.281	0.323	0.524	0.7575	0.8625	0.1275	0.4415
CCKBR	-1.95283333333333	-2.12883333333333	-2.03183333333333	-1.199	-2.16566666666667	-2.31116666666667	-2.15233333333333	-2.2216	-2.5725	-2.71816666666667
RBM12B	0.046	-0.593	-0.073	0.841	0.285	0.659	0.2175	-0.0265	0.054	0.33
ADRB2	3.1285	2.68875	2.32325	1.637	1.62075	-0.95975	-0.5495	-0.46925	-0.3535	-0.69525
PRSS3	-2.72475	-3.14275	-3.1295	-2.219	-3.19975	-2.16725	-2.65225	-2.762	-2.934	-2.94425
CD3D	-2.826	-3.66875	-3.38575	-2.7185	-2.052	-3.42075	-2.46325	-2.4825	-1.50375	-3.31975
CTSD	-0.394125	1.68725	-0.297125	-0.94775	-0.17775	-0.084875	0.4995	1.116375	0.747125	0.3825
PLEKHH2	1.22183333333333	0.471666666666667	0.370166666666667	0.442666666666667	0.619333333333333	-1.75	-1.60633333333333	-1.23216666666667	-2.816	-1.39583333333333
SEMA3B	-1.241375	-1.116875	-0.95475	-1.968875	-1.55475	-2.62375	-2.458	-2.369	-0.850375	-2.312625
MRPL17	-1.0315	-0.841833333333333	-1.06483333333333	-1.00716666666667	-1.05483333333333	-0.234166666666667	0.374333333333333	0.206	0.330166666666667	-0.380166666666667
ARHGAP19	0.117333333333333	-0.450833333333333	0.227666666666667	1.0325	0.046	-1.30266666666667	-0.0461666666666667	-1.108	-0.517	-0.468666666666667
ADSSL1	-0.549333333333333	1.181	-0.832333333333333	-0.978333333333333	-0.6035	-1.33366666666667	-0.206	-1.25233333333333	-0.450833333333333	-0.785333333333333
PMCH	-0.6805	0.6175	0.3875	-0.629	-0.218	-0.9635	0.207	-0.246	-0.026	0.558
VAV2	-0.486333333333333	-0.3	-0.266833333333333	-0.0601666666666667	-0.140166666666667	0.0958333333333333	-0.213	0.325833333333333	0.803333333333333	0.2785
LRRTM1	0.17375	-0.0145	0.25075	0.18775	0.02925	0.1125	0.204	-0.40975	0.28475	0.00525
GLI3	1.514625	0.758	1.543875	2.126625	1.616	0.743375	0.1405	1.474375	0.74925	1.86
ERCC3	-0.3545	-0.28925	-0.37675	-0.38375	-0.393	-0.07075	-0.19975	-0.66175	0.367	-0.167
MORG1	-0.51875	-0.44225	-0.49925	-0.3725	-0.3185	0.37475	0.17975	-0.01325	0.20325	-0.037
TFRC	-2.76222222222222	-3.26255555555556	-2.29622222222222	-3.44655555555555	-2.79277777777778	-3.16666666666667	-2.50277777777778	-1.08388888888889	-0.657777777777778	-1.05588888888889
TMEM80	0.890125	0.880375	0.4925	0.00462500000000001	0.91325	1.042875	0.81225	0.793375	-0.141125	0.610875
OCIAD1	0.58875	-0.1095	0.2305	0.34425	0.564	0.264	0.3945	0.15925	-0.22575	0.489
RBPMS2	-0.1985	0.596833333333333	-2.26666666666667	-2.42866666666667	-1.1805	-2.33983333333333	-1.62333333333333	-2.572	-1.4665	-2.29166666666667
DDX46	-0.5643	-1.1113	-0.5082	-0.5705	-0.3641	-0.7791	-0.0723	-0.3498	-0.5491	-0.6581
TCEAL4	1.0955	0.1295	1.684	1.694	1.45525	2.1125	2.39975	3.43375	0.83825	-0.0205
AK2	-0.629928571428572	-1.03728571428571	-0.534	-0.432071428571429	-0.508428571428571	-0.548214285714286	0.220857142857143	-1.0935	-1.09057142857143	-0.160142857142857
LHPP	0.764	0.5507	0.6724	0.5208	0.5206	-0.7121	1.0605	0.5265	0.349	0.7017
BCOR	-1.12058333333333	-1.38766666666667	-0.988416666666667	-0.30625	-0.322166666666667	-0.737583333333334	-0.496833333333333	-0.83125	-0.956	-0.414583333333333
AVPR2	1.75283333333333	2.162	0.971166666666667	0.9345	1.33483333333333	0.105666666666667	0.417166666666667	0.5225	0.756166666666667	0.481166666666667
NSUN3	0.109	-0.071	-0.32525	-0.00725	0.16675	0.585	0.65175	0.4365	0.4405	0.4405
MEIS3	0.05925	0.31825	0.59625	-0.32525	0.2415	0.50825	0.68025	-0.23825	0.88975	0.65275
GRB14	0.36775	-1.20775	-1.4005	-0.42825	-0.25075	-2.72725	-2.5625	0.23725	-1.62125	-2.45425
TMEM16G	-1.34575	-0.7285	-1.35375	-1.33775	-1.78425	-0.90425	-1.26925	-1.93725	-0.597	-1.865
REG3G	-0.161166666666667	0.411333333333333	-0.27	-0.0581666666666667	-0.192	0.196666666666667	-0.193833333333333	-0.2094	-0.4005	-0.931
SERPINF2	-2.49525	-2.06075	-2.35	-2.1625	-2.78575	-2.3605	-2.59125	-2.63525	-2.24675	-2.57475
RXFP1	0.0705	0.1865	-0.326	0.4045	-0.0875	0.678	-0.718	-0.081	-0.1645	0.1695
LOC728131	0.98575	0.1365	0.74375	1.434	0.899	0.38725	-0.192	0.2345	-1.26425	0.704
DYNC1I2	0.543625	0.32675	0.587125	0.650125	0.395625	-0.0262857142857143	-0.08725	0.234	0.4255	1.16575
LOC339483	0.959625	0.910125	0.396	0.556125	1.089625	-0.678	-0.968625	-1.05125	0.550375	-0.00487499999999999
SLC10A2	0.067	-0.216	0.20625	-0.086	0.0855	0.032	-0.14125	-0.34725	-0.44225	-0.36975
ZBP1	1.10683333333333	-0.161333333333333	0.415833333333333	0.382	1.53333333333333	1.946	2.36266666666667	1.19416666666667	1.94766666666667	0.242833333333333
DHRS3	1.7475	2.7965	1.45375	0.00487499999999998	1.57725	0.708625	0.24475	-1.48275	-0.00462499999999993	-0.44825
PBK	-5.599	-3.63125	-5.816	-4.80675	-5.8235	-3.4885	-3.969	-1.997	-3.07475	-3.00675
ALDOA	-1.149875	-0.758875	-1.030875	-1.695625	-1.163125	0.02975	0.756625	-0.421625	0.913875	0.07025
EXOSC5	-1.02025	-1.23	-0.7775	-0.6865	-0.95	0.16075	0.111	-0.18075	-0.201	0.345
TXNDC16	0.4995	0.41625	0.17575	0.88575	0.71225	1.949	0.403	0.17	0.721	0.324
THAP3	0.5108	0.7142	-0.5482	0.5618	0.5509	0.5598	0.7417	0.4799	-0.1724	0.4278
VPS13D	0.816375	1.11575	0.992875	0.8785	0.951875	0.680375	1.211125	0.63675	0.847125	1.22625
MARCH9	-0.5895	-0.6335	-0.6215	-0.4785	-0.474	-0.668	0.276	-0.397	0.402	-0.008
SKIV2L	-1.00883333333333	-0.610166666666667	-0.895166666666667	-1.044	-1.04083333333333	-0.0123333333333333	0.078	0.117666666666667	0.149333333333333	0.18
CCDC62	0.014875	-0.4205	0.142	-0.468714285714286	0.00225	-0.2465	-0.455875	-0.144714285714286	-0.11475	-0.347625
ATF4	-0.1794375	-0.451125	-0.333375	-0.37875	-0.034625	-0.286375	-0.478625	-0.728625	-0.358875	-1.013625
SPIN1	0.6444	0.2892	0.9609	0.8291	0.5833	1.0179	-0.4664	1.5551	-0.2091	0.6628
C19orf62	-0.279833333333333	0.145	-0.301166666666667	-0.548833333333333	-0.155833333333333	0.0665	-0.144333333333333	-0.0856666666666667	0.218833333333333	-0.311833333333333
LOC389207	0.2075	-0.1045	-0.264	-0.2455	-0.1145	0.339	0.2295	0.6635	1.61	0.529
IL12A	0.451333333333333	-0.594166666666667	1.11433333333333	1.247	1.167	-1.185	-0.822333333333333	-0.133	-0.838666666666667	-1.5404
RAPGEF4	1.646375	1.09175	0.9505	0.902	1.522	-0.282125	0.394625	1.52225	-0.269	1.329
C3orf37	-0.03725	0.250625	-0.04975	-0.037125	-0.217375	-0.6385	0.431375	-0.445	0.616	0.34325
CROP	-1.05564285714286	-1.16971428571429	-1.36328571428571	-0.523142857142857	-0.236642857142857	-0.707285714285714	-0.465785714285714	-0.643714285714286	-0.678285714285714	-0.635
CST5	0.6485	0.72675	0.48775	-0.054	0.24925	1.01725	0.88875	0.05075	0.635	0.314
ZNF696	-0.583	-0.41775	-1.03575	-0.43275	-0.54375	0.4595	0.787	0.68925	-0.0335	0.44125
LIN28	-5.2325	-5.357	-5.268	-4.75466666666667	-5.37833333333333	-4.543	-4.74233333333333	-4.86216666666667	-2.74783333333333	-4.766
IKIP	-0.910875	-0.641125	-1.358375	-1.118875	-1.5015	-2.12725	-2.063375	-1.71125	-1.7935	-2.166
KIAA1539	0.109166666666667	0.885166666666667	0.315	-0.285833333333333	-0.100833333333333	0.321166666666667	0.741333333333333	0.600666666666667	1.11266666666667	1.00233333333333
WHSC2	-0.514625	-0.49	-0.62575	-0.417125	-0.40075	0.43675	-0.18125	-0.409	-0.785375	-0.425875
C9orf18	1.107	0.28	1.2825	1.363	0.614333333333333	0.314666666666667	0.290333333333333	0.249666666666667	3.66116666666667	1.64516666666667
RFXANK	-0.224	-0.1295	-0.292	-0.482	-0.254	-0.0475	0.1055	0.061	0.16	0.034
OR5F1	-0.101	0.034	0.23525	0.1995	0.17125	0.2265	0.063	0.20325	0.2935	0.1365
FADS6	0.227333333333333	0.541166666666667	0.215166666666667	-0.1075	0.0313333333333333	-0.2465	0.180666666666667	-0.133666666666667	0.0465	0.167666666666667
ADA	-2.935	-1.97625	-3.76425	-3.826	-3.29875	-2.85625	-3.766	-3.5745	-3.53775	-3.265
RSBN1L	0.196	-0.17575	0.04225	0.78975	0.645	0.2225	0.3525	0.12025	-0.14975	0.15125
PDCD10	-0.42225	-0.9305	-0.4985	-0.58325	-0.31225	0.131	0.5515	-0.51725	0.732	0.34625
DCTN6	0.2525	0.0119166666666667	-0.0684166666666666	-0.119333333333333	-0.0832499999999999	-0.598416666666667	-0.891	0.423833333333333	-1.191	0.487916666666667
SNAI3	-0.7855	-0.504666666666667	-0.697666666666667	-0.676333333333333	-0.3905	-1.4025	-0.731666666666667	-0.516	-0.218333333333333	-1.53466666666667
GRAMD1A	-0.859166666666667	-0.167666666666667	-0.566	-1.02466666666667	-0.812666666666667	0.390666666666667	-0.0798333333333334	-0.0705	-0.0693333333333334	0.0368333333333333
SSNA1	-0.5899	-0.3329	-0.428	-0.8251	-0.5835	0.4346	-0.2991	0.4198	0.5923	0.7319
ELOVL4	-0.355	-1.049	-0.289	-0.4145	-1.139	-1.48175	-2.503	-1.93325	-3.073	-2.39475
CCL24	0.0855	-0.155	0.1665	0.6445	0.091	0.412	-0.2195	-0.052	0.1385	0.4545
ZMAT3	0.4045	0.7345	1.053	0.90925	0.46025	0.06025	-0.68925	-0.306	-0.4415	0.0155
ATF7IP	0.428833333333333	0.658333333333333	0.367333333333333	0.423166666666667	0.326	0.703833333333333	0.198166666666667	0.55	0.6755	0.276833333333333
CASKIN1	-0.3895	0.84825	0.101	-0.8795	-0.11075	1.35675	0.666	0.881	1.14125	1.359
CCDC8	2.33925	0.81875	2.35875	3.54325	2.36	-0.321	-0.335	-0.04975	-1.6745	-0.485
FAM131A	-0.0073	-0.0927	0.3601	0.2053	-0.2516	-0.0745	0.6239	-0.2056	-0.1263	0.4715
VIPR2	0.60675	-0.330125	0.906125	-0.82975	0.130625	-2.003	-1.481875	-1.7685	-1.510625	-2.585
ANP32D	-1.3835	0.487	-1.657	-0.1135	-1.7985	-0.8745	0.04	-0.809	-1.7225	-0.3615
LYK5	-0.430875	-0.05325	-0.506625	-0.599375	-0.577	-0.727	-0.143875	-0.23875	-0.165375	-0.661625
MRPL44	-0.45825	-0.33825	-0.63	-0.29825	-0.44775	-0.48375	-0.93725	-0.0395	0.1025	-0.1895
LIMK2	1.304625	0.096125	1.622625	1.967125	1.5655	0.039	0.691	1.363	1.116875	0.93675
ETF1	-0.0885	-0.159666666666667	0.2055	-0.0893333333333333	-0.2035	-0.288166666666667	-0.186333333333333	-0.438166666666667	-0.798666666666667	-0.718333333333333
HHAT	1.4955	0.17325	2.00025	2.54675	1.93825	2.6105	2.54675	2.852	2.9695	2.5795
PROL1	2.70133333333333	0.270666666666667	3.16366666666667	2.3505	2.3625	-0.243833333333333	0.3928	0.228166666666667	-0.269	0.464166666666667
C19orf20	0.13225	0.3035	0.309	-0.0255	0.06575	1.07475	0.40175	0.91275	0.812	0.62975
UBE4A	-0.0255	0.0226666666666667	-0.0666666666666667	-0.353166666666667	-0.085	-0.509666666666667	-0.378166666666667	0.3555	-0.1465	-0.352
KCNJ14	-0.972	-1.89125	-0.9935	0.02525	-0.65825	0.569	-1.24875	-1.837	-0.8315	-1.01575
MYST1	0.0426666666666667	0.0363333333333333	0.114333333333333	0.199166666666667	0.236	0.653333333333333	-0.178666666666667	-0.178833333333333	-0.176166666666667	0.948833333333333
MX2	-0.606333333333333	0.380666666666667	-0.531333333333333	-2.00533333333333	0.249	-0.376	0.0393333333333333	-0.0466666666666667	-0.691166666666667	-1.006
HSP90AA1	-0.5658	-0.8515	-0.0487	0.2069	-0.4116	0.6835	0.623	-0.2235	-0.1316	-0.4807
SHF	0.373	0.000500000000000004	0.20775	0.44775	0.102	0.242	-0.26575	-0.23	-1.253	-0.2185
SEL1L	0.7311	0.8119	0.7182	0.1487	0.6853	0.5504	0.599	1.677	1.6704	0.8018
NDUFC2	0.191	0.2685	0.02775	0.373	0.2435	0.402125	1.698125	1.155375	1.2185	0.991625
CCDC68	0.4815	0.39075	-0.03725	-0.2455	0.57	-0.05275	-1.58675	-1.975	-1.2705	-1.90925
EIF2C1	-0.065375	0.049375	0.00149999999999998	-0.0685	0.0915	-0.42075	-0.20775	-0.124	0.20725	-0.2825
FLJ40298	1.99875	0.96025	1.71275	1.96775	1.9855	1.37475	2.47075	0.291	1.0595	3.31825
C7orf51	-0.00450000000000001	-0.09825	0.21475	0.24275	-0.15175	0.137	0.304	0.204	0.37725	0.38225
C7orf13	-0.01375	-0.4185	-0.79	0.83375	-0.63375	-0.4115	-0.04725	-0.565	0.20325	0.2685
GPR31	-0.001	0.3265	-0.031	-0.002	0.1085	0.4665	0.6695	0.2285	0.55	0.327
SIAH1	0.71225	0.64025	0.788	1.2415	1.1105	0.4845	-0.947	0.23275	0.461	-1.05025
LHX1	-1.18575	0.116	-0.30375	-1.00025	-0.90725	-0.4975	-0.4135	-0.1395	2.0965	0.173
SH2D4A	-0.34475	-0.172	-0.305125	-0.98425	-0.545875	-3.36275	-1.191375	1.996375	0.093	1.856
EIF4B	0.3035625	0.134875	0.336	0.548125	0.1450625	0.4786875	-0.3954375	-0.4575	-0.9249375	0.264625
BTF3L4	-0.23075	-0.24525	-0.30975	-0.33625	-0.423	-0.56875	-0.111	-0.635	-0.87375	-0.46675
KRT2	0.21475	-0.085	0.658	0.44375	-0.10525	0.06175	0.76875	2.75575	0.508	-0.0185
GOLGA7	0.753875	0.805625	0.652875	0.825625	0.76925	-0.605875	0.481125	0.6785	1.249375	-0.1355
MAGEC2	-6.336	-6.25075	-6.2805	-6.3155	-6.74	-5.663	-6.52825	-7.358	3.53075	-6.67725
BLOC1S1	0.325	0.846	0.09075	-0.000249999999999998	0.375	0.56025	0.9	0.1395	0.69025	0.23375
